geo_id,year,income_quintile,income_range,usage,pop,usetype,usage_percap,name
cities_200,2016,2,"$41,685-$56,290",NA,NA,res,NA,brawley
cities_200,2016,3,"$56,290-$74,167",NA,NA,res,NA,brawley
cities_200,2016,4,"$74,167-$99,028",NA,NA,res,NA,brawley
cities_200,2016,5,"> $99,028",NA,NA,res,NA,brawley
cities_201,2016,1,"< $41,685",NA,NA,res,NA,calexico
cities_201,2016,2,"$41,685-$56,290",NA,NA,res,NA,calexico
cities_201,2016,3,"$56,290-$74,167",NA,NA,res,NA,calexico
cities_201,2016,4,"$74,167-$99,028",NA,NA,res,NA,calexico
cities_201,2016,5,"> $99,028",NA,NA,res,NA,calexico
cities_202,2016,1,"< $41,685",2382618.0000,4748,res,501.8151,ventura unincorporated area
cities_202,2016,2,"$41,685-$56,290",18549811.0000,34273,res,541.2369,ventura unincorporated area
cities_202,2016,3,"$56,290-$74,167",41669771.0000,40692,res,1024.0286,ventura unincorporated area
cities_202,2016,4,"$74,167-$99,028",41245467.5000,67334,res,612.5504,ventura unincorporated area
cities_202,2016,5,"> $99,028",141462132.3333,97549,res,1450.1649,ventura unincorporated area
cities_203,2016,1,"< $41,685",165317931.0000,112117,res,1474.5126,san bernardino unincorporated area
cities_203,2016,2,"$41,685-$56,290",210734962.5000,138255,res,1524.2484,san bernardino unincorporated area
cities_203,2016,3,"$56,290-$74,167",167174468.6667,126849,res,1317.9014,san bernardino unincorporated area
cities_203,2016,4,"$74,167-$99,028",102036101.0000,67231,res,1517.6942,san bernardino unincorporated area
cities_203,2016,5,"> $99,028",47070569.5000,35672,res,1319.5383,san bernardino unincorporated area
cities_204,2016,1,"< $41,685",118298167.4000,75266,res,1571.7345,riverside unincorporated area
cities_204,2016,2,"$41,685-$56,290",172866672.5000,123238,res,1402.7059,riverside unincorporated area
cities_204,2016,3,"$56,290-$74,167",131355349.0000,82394,res,1594.2344,riverside unincorporated area
cities_204,2016,4,"$74,167-$99,028",193152306.4000,127163,res,1518.9348,riverside unincorporated area
cities_204,2016,5,"> $99,028",247507127.5000,140410,res,1762.7457,riverside unincorporated area
cities_205,2016,1,"< $41,685",9234658.0000,9731,res,948.9937,orange unincorporated area
cities_205,2016,2,"$41,685-$56,290",5577164.0000,7828,res,712.4635,orange unincorporated area
cities_205,2016,3,"$56,290-$74,167",26874334.5000,34412,res,780.9582,orange unincorporated area
cities_205,2016,4,"$74,167-$99,028",42780744.5000,39039,res,1095.8463,orange unincorporated area
cities_205,2016,5,"> $99,028",182129249.5000,116382,res,1564.9263,orange unincorporated area
cities_206,2016,1,"< $41,685",NA,NA,res,NA,imperial unincorporated area
cities_206,2016,2,"$41,685-$56,290",NA,NA,res,NA,imperial unincorporated area
cities_206,2016,3,"$56,290-$74,167",NA,NA,res,NA,imperial unincorporated area
cities_206,2016,4,"$74,167-$99,028",NA,NA,res,NA,imperial unincorporated area
cities_206,2016,5,"> $99,028",NA,NA,res,NA,imperial unincorporated area
cities_21,2016,1,"< $41,685",NA,NA,res,NA,industry
cities_21,2016,2,"$41,685-$56,290",NA,NA,res,NA,industry
cities_21,2016,3,"$56,290-$74,167",NA,NA,res,NA,industry
cities_21,2016,4,"$74,167-$99,028",NA,NA,res,NA,industry
cities_21,2016,5,"> $99,028",NA,NA,res,NA,industry
cities_22,2016,1,"< $41,685",masked,1809,res,masked,la puente
cities_22,2016,2,"$41,685-$56,290",19434574.0000,17703,res,1097.8125,la puente
cities_22,2016,3,"$56,290-$74,167",22896073.0000,21996,res,1040.9198,la puente
cities_22,2016,4,"$74,167-$99,028",11693735.0000,6953,res,1681.8258,la puente
cities_22,2016,5,"> $99,028",NA,NA,res,NA,la puente
cities_23,2016,1,"< $41,685",121859441.5000,54340,res,2242.5366,lancaster
cities_23,2016,2,"$41,685-$56,290",96246113.0000,41509,res,2318.6806,lancaster
cities_23,2016,3,"$56,290-$74,167",95099275.1000,33919,res,2803.7169,lancaster
cities_23,2016,4,"$74,167-$99,028",80633248.5000,36277,res,2222.7099,lancaster
cities_23,2016,5,"> $99,028",3472062.0000,1950,res,1780.5446,lancaster
cities_24,2016,1,"< $41,685",NA,NA,res,NA,artesia
cities_24,2016,2,"$41,685-$56,290",6953742.5000,5180,res,1342.4213,artesia
cities_24,2016,3,"$56,290-$74,167",19442227.5000,14156,res,1373.4266,artesia
cities_24,2016,4,"$74,167-$99,028",masked,696,res,masked,artesia
cities_24,2016,5,"> $99,028",NA,NA,res,NA,artesia
cities_25,2016,1,"< $41,685",NA,NA,res,NA,avalon
cities_25,2016,2,"$41,685-$56,290",NA,NA,res,NA,avalon
cities_25,2016,3,"$56,290-$74,167",NA,NA,res,NA,avalon
cities_25,2016,4,"$74,167-$99,028",NA,NA,res,NA,avalon
cities_25,2016,5,"> $99,028",NA,NA,res,NA,avalon
cities_26,2016,1,"< $41,685",NA,NA,res,NA,bradbury
cities_26,2016,2,"$41,685-$56,290",NA,NA,res,NA,bradbury
cities_26,2016,3,"$56,290-$74,167",NA,NA,res,NA,bradbury
cities_26,2016,4,"$74,167-$99,028",NA,NA,res,NA,bradbury
cities_26,2016,5,"> $99,028",6875975.0000,1151,res,5973.9140,bradbury
