geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,year,name,solar_potential,pop,usage_percap,source,vintage_id,income_quintile,income_range,sqft_id,pop_sqmi,med_income,pct_own,pct_rent,enviroscreen_tracts,sqmi,solar_pot,net_solar_pot,count,query,postal_code,city,county,neighborhood,lat,lng
neighborhoods_147,,,,,multi_family,2016,glendale,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,multi_family,2016,glendale,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,multi_family,2016,glendale,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_147,,,,,nonres,2016,glendale,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"glendale, CA",,Glendale,Los Angeles County,,34.1463674,-118.2488703
neighborhoods_148,0.0,1678779.0000,1678779.0000,,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,1312328.0,5964977.5000,10104.5000,4.3878,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,395230.0,2134821.0000,68095.5000,5.1652,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,20220.0,masked,masked,masked,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,200436.0,1116054.0000,156890.0000,5.0488,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,267875.0,841979.0000,123725.5000,2.7890,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,58891.0,masked,masked,masked,multi_family,2016,glendora,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,0.0,masked,masked,masked,nonres,2016,glendora,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,1253094.0,23731629.0000,27639.5000,8.1291,nonres,2016,glendora,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,787602.0,8426793.0000,73999.0000,5.2346,nonres,2016,glendora,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,626129.0,7061379.0000,253598.5000,10.0882,nonres,2016,glendora,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,304749.0,masked,masked,masked,nonres,2016,glendora,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,364153.0,masked,masked,masked,nonres,2016,glendora,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_148,221285.0,masked,masked,masked,nonres,2016,glendora,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"glendora, CA",,Glendora,Los Angeles County,,34.1361187,-117.865339
neighborhoods_149,,masked,masked,masked,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,470402.0,1822229.1000,9107.4000,3.9866,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,11330.0,masked,masked,masked,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,,,,,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,,,,,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,,,,,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,,,,,multi_family,2016,gramercy park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,0.0,masked,masked,masked,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,491937.0,6595682.2000,9709.8000,4.0998,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,161322.0,masked,masked,masked,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,27110.0,masked,masked,masked,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,33697.0,masked,masked,masked,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,,,,,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_149,53179.0,masked,masked,masked,nonres,2016,gramercy park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"gramercy park, CA",,Torrance,Los Angeles County,Gramercy Park,33.9527336,-118.3090349
neighborhoods_150,,,,,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,487309.0,2432737.4000,13530.6000,4.9213,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,213869.0,1145778.7000,58914.6000,5.2513,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,362525.0,2159367.0000,140696.0000,5.6946,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,282508.0,1494055.4000,187801.9500,5.2585,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,322549.0,1808377.2000,251541.8000,5.5501,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,218163.0,1343239.5000,337001.8500,6.1273,multi_family,2016,granada hills,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,0.0,masked,masked,masked,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,641847.0,masked,masked,masked,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,305027.0,3742149.7000,122153.7500,9.6713,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,287626.0,3167306.4000,247116.7500,11.4449,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,170920.0,masked,masked,masked,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,230159.0,masked,masked,masked,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_150,55191.0,masked,masked,masked,nonres,2016,granada hills,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"granada hills, CA",,Los Angeles,Los Angeles County,Granada Hills,34.2793022,-118.502147
neighborhoods_151,0.0,masked,masked,masked,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,2534253.0,9737450.0000,7369.0500,3.7206,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,104587.0,488760.0000,77144.9000,4.5940,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,98670.0,341974.3000,85984.4500,2.9988,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,67822.0,masked,masked,masked,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,41996.0,masked,masked,masked,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,,,,,multi_family,2016,green meadows,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,0.0,masked,masked,masked,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,715560.0,masked,masked,masked,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,153916.0,1166101.4000,82052.0500,6.0471,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,41659.0,masked,masked,masked,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,33888.0,masked,masked,masked,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,,,,,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_151,58868.0,masked,masked,masked,nonres,2016,green meadows,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"green meadows, CA",,Los Angeles,Los Angeles County,Green Meadows,33.9325146,-118.2651883
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,22580.0,masked,masked,masked,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,multi_family,2016,green valley,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,16701.0,masked,masked,masked,nonres,2016,green valley,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_152,,,,,nonres,2016,green valley,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"green valley, CA",91390,Green Valley,Los Angeles County,,34.6220229,-118.4140167
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,multi_family,2016,griffith park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,0.0,masked,masked,masked,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,14029.0,masked,masked,masked,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,16615.0,masked,masked,masked,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,31624.0,masked,masked,masked,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_153,,,,,nonres,2016,griffith park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"griffith park, CA",,Los Angeles,Los Angeles County,Griffith Park,34.1466376,-118.2844424
neighborhoods_154,,,,,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,177645.0,836301.0000,11905.5000,5.0167,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,13036.0,masked,masked,masked,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,52388.0,297222.0000,148611.0000,5.6886,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,,,,,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,42504.0,masked,masked,masked,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,52662.0,masked,masked,masked,multi_family,2016,hacienda heights,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,,,,,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,427787.0,17888824.0000,69013.0000,15.8332,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,387035.0,masked,masked,masked,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,233051.0,masked,masked,masked,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,136674.0,masked,masked,masked,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,134511.0,masked,masked,masked,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_154,321477.0,masked,masked,masked,nonres,2016,hacienda heights,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"hacienda heights, CA",,Hacienda Heights,Los Angeles County,,33.9930677,-117.9686755
neighborhoods_155,,,,,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,2048784.0,7394454.5000,16855.8000,3.3490,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,173641.0,710079.7000,52339.3000,3.7207,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,90789.0,404325.8000,95306.8000,4.4582,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,105010.0,masked,masked,masked,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,88938.0,masked,masked,masked,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,57764.0,masked,masked,masked,multi_family,2016,hancock park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,0.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,443803.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,200414.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,136080.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,74698.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,,,,,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_155,111612.0,masked,masked,masked,nonres,2016,hancock park,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"hancock park, CA",,Los Angeles,Los Angeles County,Hancock Park,34.0761744,-118.3385981
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,2.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,3.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,4.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,5.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,6.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,multi_family,2016,hansen dam,,,,usage_sqft_kwh,,,,7.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
neighborhoods_156,,,,,nonres,2016,hansen dam,,,,usage_sqft_kwh,,,,1.0,,,,,,,,,,"hansen dam, CA",,Los Angeles,Los Angeles County,Hansen Dam,34.26967130000001,-118.3958305
